"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"SEXO"
"CLI0021872660";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0007395966";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0025774600";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0032934304";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0029274589";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0040304246";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0022275069";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0009115368";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0002389405";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0002775352";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0071298936";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0022259635";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0046274066";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0047893790";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0016560884";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"MUJER"
"CLI0010866214";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0047857723";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"R_10444979122";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"R_10450001908";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0017550933";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0040708509";"3_30_40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0048112954";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0045178294";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0040589368";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0045118320";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0071087158";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0016146380";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0040909646";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0003503698";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0004427209";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0041846029";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0045320417";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0018067065";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0041851185";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0044015742";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0003689766";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0040145047";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0073488458";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0040868900";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0047236696";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0002858037";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0043965649";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0047612086";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0040225610";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0002696028";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0048150951";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0070320028";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0048247600";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0047603413";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0070041136";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"MUJER"
"CLI0021876016";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0046666566";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0072128257";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0016144211";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0044543887";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0022754781";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0042856644";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0047732490";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0043793870";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0007883571";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0080124124";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0006310717";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0016459137";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0009578170";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0043943131";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"DR_00010287181";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046536289";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0045842878";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0009758629";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0020740129";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0045431269";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0024997937";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0023847267";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0009921664";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0045909907";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0009820635";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0044489505";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0008607420";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0005210987";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0044330014";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0046164632";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0046883088";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0042328905";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0025311461";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0026605576";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0048526955";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0080272642";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0010616889";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0046221530";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0043022764";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0041711463";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0015678481";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0070191666";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0040554464";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0009224289";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0018160534";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0016505590";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0010651555";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0044812994";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0001865968";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0029279220";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0010258051";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0045696079";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0070453119";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0010426012";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0007441493";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0032802045";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0042377766";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0010532751";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0031043887";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0008130614";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0007456086";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046849727";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0022462615";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0006938758";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0010218917";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0008155270";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0000427870";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0024716144";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0008415973";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0041864515";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0010528561";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0008541972";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0008846354";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0022649211";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0009115150";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0046649018";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0016761633";"3_30_40";"SOLTERO";"UNIVERSIDAD";"<600";"HOMBRE"
"CLI0070249702";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0072626073";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE"
"CLI0041173194";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0046180208";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0003585253";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0048086833";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0047533727";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0029386853";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0040041279";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0040478484";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0032842091";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0042539423";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE"
"CLI0019824618";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046401777";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0047876088";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0041129553";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0040472221";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0048329068";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER"
"CLI0017635699";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0002814864";"4_PLUS40";"CASADO";"PRIMARIA";"<600";"HOMBRE"
"CLI0017960432";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0024001510";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0046498811";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0040524495";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0000408418";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0047417544";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0009775101";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0010251049";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0000236524";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0047661797";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0008040254";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0010235084";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0000491901";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0015747851";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0032963019";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0018091027";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"R_10075523853";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0043389852";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0032135502";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0043674008";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0047666302";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0025706707";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";"MUJER"
"CLI0047637763";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0016013134";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0041617757";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0046643661";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0032408028";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0020070007";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0025758166";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0017542131";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0043359646";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046461893";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0006596039";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0041251374";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0044514237";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0045106411";"2_MINUS30";"SOLTERO";"PRIMARIA";">=2000";"MUJER"
"CLI0023897387";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0022702311";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0015757444";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0047054387";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0044833977";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0046653274";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0022252004";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0043334993";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0009782093";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0025510635";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0016694303";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0015597333";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0046388202";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0022515165";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0040174998";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE"
"CLI0015452891";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0047955785";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0042940372";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0004631399";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0026720415";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0080420192";"3_30_40";"SOLTERO";"PRIMARIA";">=2000";"MUJER"
"CLI0044861681";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0048137884";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0009612560";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0003473624";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"MUJER"
"CLI0071005021";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0043970638";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0040711945";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0003090211";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0025776919";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0040456146";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0045865041";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"R_10214492054";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0043904213";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0023803849";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0004005353";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0041510186";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0040791897";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0007052512";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0044752042";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0041936514";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0046348502";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0001205937";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0025425941";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0025711561";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0022274722";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0009320275";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0044285110";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0043156313";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0072218059";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0010020128";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0070009731";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0006928757";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0007724781";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0042347924";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0022092584";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0040475759";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0042315763";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0007357689";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0016419318";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0033572736";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0001225249";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0018134257";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0047717511";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0047890072";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0043795595";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0046451225";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0043388632";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0010201765";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0018857381";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0033664904";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0000437521";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0007812719";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0023648519";"4_PLUS40";"SOLTERO";"PRIMARIA";">=2000";"HOMBRE"
"CLI0032848558";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0022060421";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0041244933";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0043959853";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0046059426";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0043239127";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0048041123";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0025593626";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0029730253";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0009992033";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0010248109";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0022739414";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0015601780";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0007310439";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0007276911";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
